x,y
-76039,-203868.69
-68648,-183839.08
13236,38066.56
64395,176707.45
-4344,-9575.24
25318,70808.78
50327,138583.17
69390,190243.9
69389,190241.19
-39239,-104140.69
-71620,-191893.2
-1282,-1277.22
37573,104019.83
47940,132114.4
-66226,-177275.46
-6440,-15255.4
-22917,-59908.07
52935,145650.85
-10689,-26770.19
-32026,-84593.46
62344,171149.24
25773,72041.83
-27097,-71235.87
-54504,-145508.84
-31388,-82864.48
-43832,-116587.72
46951,129434.21
-86312,-231708.52
-88045,-236404.95
-57273,-153012.83
76097,208419.87
-34406,-91043.26
-1249,-1187.79
69788,191322.48
-55707,-148768.97
4516,14435.36
99525,271909.75
68879,188859.09
43995,121423.45
-57211,-152844.81
39705,109797.55
40968,113220.28
-93530,-251269.3
5158,16175.18
51135,140772.85
88570,242221.7
-69774,-186890.54
-23075,-60336.25
-19998,-51997.58
-21031,-54797.01
21037,59207.27
-85224,-228760.04
21488,60429.48
-74985,-201012.35
-23089,-60374.19
-726,229.54
-94468,-253811.28
30884,85892.64
43697,120615.87
-99083,-266317.93
-4006,-8659.26
-56376,-150581.96
-14713,-37675.23
-89949,-241564.79
-28794,-75834.74
72728,199289.88
74597,204354.87
8675,25706.25
18969,53602.99
-74291,-199131.61
91723,250766.33
-44827,-119284.17
96487,263676.77
-14648,-37499.08
19363,54670.73
-68863,-184421.73
-83294,-223529.74
31145,86599.95
87925,240473.75
-50728,-135275.88
85192,233067.32
44880,123821.8
-39453,-104720.63
-22511,-58807.81
29030,80868.3
-23566,-61666.86
28335,78984.85
-21201,-55257.71
31602,87838.42
-61302,-163931.42
-92697,-249011.87
-85892,-230570.32
-87676,-235404.96
-84316,-226299.36
76471,209433.41
-20654,-53775.34
44113,121743.23
-19911,-51761.81
70073,192094.83
7113,21473.23
3043,10443.53
-7693,-18651.03
36590,101355.9
89523,244804.33
-44451,-118265.21
94180,257424.8
-41994,-111606.74
52340,144038.4
9512,27974.52
-34382,-90978.22
92362,252498.02
52637,144843.27
-99040,-266201.4
-70435,-188681.85
-37101,-98346.71
30252,84179.92
73246,200693.66
-57567,-153809.57
74237,203379.27
39456,109122.76
-73921,-198128.91
-44574,-118598.54
-76584,-205345.64
89130,243739.3
8650,25638.5
-44087,-117278.77
63792,175073.32
-59759,-159749.89
-11941,-30163.11
-17317,-44732.07
32851,91223.21
43507,120100.97
-68622,-183768.62
-66383,-177700.93
71805,196788.55
74044,202856.24
49437,136171.27
66202,181604.42
-77071,-206665.41
-77241,-207126.11
-10527,-26331.17
28543,79548.53
36148,100158.08
83315,227980.65
63407,174029.97
-53222,-142034.62
30430,84662.3
62745,172235.95
84338,230752.98
89994,246080.74
65694,180227.74
24636,68960.56
-7785,-18900.35
-24726,-64810.46
-71477,-191505.67
-8318,-20344.78
83594,228736.74
67172,184233.12
87243,238625.53
48583,133856.93
-72870,-195280.7
-96357,-258930.47
25225,70556.75
-49592,-132197.32
44144,121827.24
4135,13402.85
50069,137883.99
-10420,-26041.2
11123,32340.33
95010,259674.1
-6344,-14995.24
-85492,-229486.32
-13313,-33881.23
58817,161591.07
66516,182455.36
-78603,-210817.13
73074,200227.54
48028,132352.88
15096,43107.16
73680,201869.8
-47586,-126761.06
-28792,-75829.32
-24082,-63065.22
3774,12424.54
-95142,-255637.82
-91862,-246749.02
-7183,-17268.93
85583,234126.93
-1764,-2583.44
44361,122415.31
9770,28673.7
98548,269262.08
-29004,-76403.84
10916,31779.36
-22072,-57618.12
-34968,-92566.28
42687,117878.77
49546,136466.66
-47204,-125725.84
83184,227625.64
23139,64903.69
25450,71166.5
75903,207894.13
81075,221910.25
21808,61296.68
-35852,-94961.92
88080,240893.8
36114,100065.94
10519,30703.49
20509,57776.39
19018,53735.78
40542,112065.82
-44799,-119208.29
94760,258996.6
-73108,-195925.68
68334,187382.14
-7489,-18098.19
-87825,-235808.75
-2216,-3808.36
-19707,-51208.97
18636,52700.56
87855,240284.05
-53752,-143470.92
23691,66399.61
-10534,-26350.14
90859,248424.89
39320,108754.2
-13851,-35339.21
6981,21115.51
11971,34638.41
-24674,-64669.54
98550,269267.5
43167,119179.57
55178,151729.38
99891,272901.61
36881,102144.51
51736,142401.56
-930,-323.3
-29207,-76953.97
47216,130152.36
22070,62006.7
96794,264508.74
7805,23348.55
-56834,-151823.14
51296,141209.16
78064,213750.44
-49998,-133297.58
-25680,-67395.8
67298,184574.58
-14751,-37778.21
50077,137905.67
-92883,-249515.93
-29694,-78273.74
79336,217197.56
-74964,-200955.44
96976,265001.96
-11459,-28856.89
-9876,-24566.96
-23062,-60301.02
28224,78684.04
98735,269768.85
-45182,-120246.22
-30328,-79991.88
-97957,-263266.47
19433,54860.43
-26981,-70921.51
-32390,-85579.9
21632,60819.72
-29246,-77059.66
54093,148789.03
78024,213642.04
-16157,-41588.47
-25218,-66143.78
-86701,-232762.71
-78614,-210846.94
90100,246368.0
-98201,-263927.71
-37960,-100674.6
-24414,-63964.94
-81880,-219697.8
48974,134916.54
-8787,-21615.77
13239,38074.69
87362,238948.02
-40212,-106777.52
17866,50613.86
-92031,-247207.01
-2098,-3488.58
-28743,-75696.53
-93725,-251797.75
97756,267115.76
30945,86057.95
-95762,-257318.02
3443,11527.53
97228,265684.88
-80167,-215055.57
-56334,-150468.14
-45525,-121175.75
-90259,-242404.89
-94392,-253605.32
-68093,-182335.03
38080,105393.8
52700,145014.0
-12739,-32325.69
-11384,-28653.64
-70679,-189343.09
15193,43370.03
27646,77117.66
-17552,-45368.92
-58731,-156964.01
19437,54871.27
1662,6701.02
72621,198999.91
-51503,-137376.13
37994,105160.74
-1637,-2239.27
4104,13318.84
-13574,-34588.54
38075,105380.25
83224,227734.04
-28498,-75032.58
32794,91068.74
-91001,-244415.71
-99316,-266949.36
-7585,-18358.35
-67663,-181169.73
-89887,-241396.77
10253,29982.63
58452,160601.92
79059,216446.89
62067,170398.57
-47857,-127495.47
54870,150894.7
-74029,-198421.59
-86033,-230952.43
42972,118651.12
-17858,-46198.18
65428,179506.88
63381,173959.51
54960,151138.6
-78283,-209949.93
-17436,-45054.56
-63271,-169267.41
48151,132686.21
-51440,-137205.4
7997,23868.87
-2081,-3442.51
13612,39085.52
-16875,-43534.25
-92483,-248431.93
24302,68055.42
-1604,-2149.84
-31204,-82365.84
9589,28183.19
-14826,-37981.46
-13757,-35084.47
-99893,-268513.03
-83176,-223209.96
-13974,-35672.54
-88440,-237475.4
94205,257492.55
-6627,-15762.17
36396,100830.16
-59072,-157888.12
-51272,-136750.12
-97365,-261662.15
43078,118938.38
68018,186525.78
47669,131379.99
-98078,-263594.38
-98757,-265434.47
-74514,-199735.94
84355,230799.05
77867,213216.57
-74344,-199275.24
12285,35489.35
-31309,-82650.39
-6355,-15025.05
-26488,-69585.48
-24849,-65143.79
30044,83616.24
-45437,-120937.27
-33882,-89623.22
24399,68318.29
-98948,-265952.08
68520,187886.2
43691,120599.61
85500,233902.0
-83065,-222909.15
5414,16868.94
22834,64077.14
-78125,-209521.75
-98500,-264738.0
-17086,-44106.06
-29057,-76547.47
-3920,-8426.2
25195,70475.45
78211,214148.81
-91519,-245819.49
-75249,-201727.79
11337,32920.27
43279,119483.09
46358,127827.18
75945,208007.95
56918,156444.78
14201,40681.71
12396,35790.16
-63789,-170671.19
-65588,-175546.48
72911,199785.81
-81415,-218437.65
27366,76358.86
-99032,-266179.72
38433,106350.43
-519,790.51
-3899,-8369.29
77509,212246.39
21073,59304.83
63279,173683.09
35555,98551.05
-88407,-237385.97
14032,40223.72
-30153,-79517.63
14109,40432.39
17205,48822.55
16930,48077.3
32461,90166.31
-56158,-149991.18
-75418,-202185.78
63894,175349.74
58151,159786.21
3823,12557.33
75114,205755.94
-17920,-46366.2
-19472,-50572.12
48176,132753.96
-93428,-250992.88
-75029,-201131.59
46143,127244.53
95039,259752.69
-6618,-15737.78
70542,193365.82
-67896,-181801.16
91708,250725.68
82217,225005.07
-47387,-126221.77
-97306,-261502.26
-51231,-136639.01
-5299,-12163.29
82099,224685.29
44396,122510.16
-33087,-87468.77
450,3416.5
-47266,-125893.86
-41041,-109024.11
-61149,-163516.79
67647,185520.37
43509,120106.39
50933,140225.43
55497,152593.87
8471,25153.41
38540,106640.4
67908,186227.68
-64933,-173771.43
95208,260210.68
4336,13947.56
21728,61079.88
86720,237208.2
-55144,-147243.24
-86400,-231947.0
-97853,-262984.63
95684,261500.64
1897,7337.87
38822,107404.62
64717,177580.07
-74508,-199719.68
69192,189707.32
36065,99933.15
-18571,-48130.41
96203,262907.13
10918,31784.78
63351,173878.21
-11443,-28813.53
73951,202604.21
81986,224379.06
-86924,-233367.04
1563,6432.73
45082,124369.22
10458,30538.18
-81554,-218814.34
33226,92239.46
-11447,-28824.37
-42434,-112799.14
-40440,-107395.4
5652,17513.92
43090,118970.9
-47354,-126132.34
65880,180731.8
-12549,-31810.79
-95725,-257217.75
74340,203658.4
48091,132523.61
-37020,-98127.2
-40941,-108753.11
87142,238351.82
24767,69315.57
69019,189238.49
63903,175374.13
-4476,-9932.96
-74058,-198500.18
27718,77312.78
62387,171265.77
-99304,-266916.84
74340,203658.4
15380,43876.8
33348,92570.08
31609,87857.39
85487,233866.77
99423,271633.33
-47968,-127796.28
-32840,-86799.4
-6252,-14745.92
76079,208371.09
-69686,-186652.06
73468,201295.28
-36710,-97287.1
15666,44651.86
-58368,-155980.28
84649,231595.79
-81915,-219792.65
-80386,-215649.06
72912,199788.52
88748,242704.08
-27478,-72268.38
-91301,-245228.71
80495,220338.45
77562,212390.02
-48107,-128172.97
-42888,-114029.48
61257,168203.47
39728,109859.88
14460,41383.6
88770,242763.7
38489,106502.19
87675,239796.25
-70939,-190047.69
-64541,-172709.11
-75080,-201269.8
-87705,-235483.55
-70894,-189925.74
85633,234262.43
45670,125962.7
-37066,-98251.86
-98641,-265120.11
57099,156935.29
81218,222297.78
-72593,-194530.03
-5389,-12407.19
7813,23370.23
83972,229761.12
21123,59440.33
73112,200330.52
-73189,-196145.19
59045,162208.95
-9183,-22688.93
-38552,-102278.92
-89804,-241171.84
-45084,-119980.64
-31238,-82457.98
-33528,-88663.88
-84227,-226058.17
-71359,-191185.89
46819,129076.49
-35840,-94929.4
-5753,-13393.63
-83224,-223340.04
4050,13172.5
66517,182458.07
-87588,-235166.48
29541,82253.11
24164,67681.44
-45455,-120986.05
93722,256183.62
-89391,-240052.61
83138,227500.98
15922,45345.62
71635,196327.85
-61641,-164850.11
2858,9942.18
64943,178192.53
87417,239097.07
-69853,-187104.63
4583,14616.93
-16191,-41680.61
65047,178474.37
-86661,-232654.31
-79267,-212616.57
761,4259.31
-95598,-256873.58
-82794,-222174.74
-43562,-115856.02
-38446,-101991.66
37839,104740.69
-98072,-263578.12
67527,185195.17
-99242,-266748.82
38804,107355.84
16408,46662.68
11299,32817.29
-43087,-114568.77
-36007,-95381.97
-89246,-239659.66
64343,176566.53
59343,163016.53
79219,216880.49
-6678,-15900.38
84108,230129.68
-59911,-160161.81
-78179,-209668.09
61365,168496.15
-89146,-239388.66
15014,42884.94
28629,79781.59
84711,231763.81
-16299,-41973.29
59199,162626.29
17381,49299.51
-26594,-69872.74
-49316,-131449.36
-38336,-101693.56
-47616,-126842.36
29231,81413.01
-5364,-12339.44
58216,159962.36
-30254,-79791.34
12375,35733.25
-44269,-117771.99
36463,101011.73
53014,145864.94
99796,272644.16
-54650,-145904.5
-66061,-176828.31
35738,99046.98
67405,184864.55
-5365,-12342.15
24492,68570.32
-3356,-6897.76
